product_name,price,quantity_sold,date,customer_type,category,sales,order_id,customer,payment,status,week,notification_type,notification_item,notification_date,notification_details
Basmati Rice,155.56,11,2024-06-27,new,clothing,1958.95,48461,Tom M�ller,Failed,Returned,W9,Returned,Order #48461,2024-06-27,Returned for Basmati Rice
Cooking Oil,283.86,27,2024-06-04,employee,home,7845.03,35659,Lucas Rossi,Partial,Processing,W8,Delivered,Order #35659,2024-06-04,Delivered for Cooking Oil
Soap,290.02,20,2024-06-27,affiliate,clothing,4962.36,88809,Carlos Gomez,Partial,On Hold,W4,Delivered,Order #88809,2024-06-27,Delivered for Soap
Snacks,368.59,43,2024-02-26,employee,clothing,17722.42,97793,John Doe,Paid,On Hold,W7,Promotion,Order #97793,2024-02-26,Promotion for Snacks
Milk,314.58,25,2024-04-12,wholesale,stationery,8103.72,76407,Priya Patel,Paid,Returned,W9,Info,Order #76407,2024-04-12,Info for Milk
Soap,155.22,3,2024-04-30,returning,beverage,419.42,63923,Leslie Alexander,Refunded,On Hold,W1,Cancelled,Order #63923,2024-04-30,Cancelled for Soap
Milk,321.31,15,2024-06-01,new,beverage,4929.0,95193,Sara Lee,Unpaid,Out for Delivery,W3,Delayed,Order #95193,2024-06-01,Delayed for Milk
Toothpaste,122.03,48,2024-04-04,guest,toys,5311.87,95886,Sara Lee,Paid,Processing,W5,Returned,Order #95886,2024-04-04,Returned for Toothpaste
Juice,33.87,12,2024-04-21,wholesale,food,486.36,83585,Sara Lee,Partial,Delivered,W1,Delayed,Order #83585,2024-04-21,Delayed for Juice
Biscuits,76.91,12,2024-04-08,guest,toys,994.15,79225,Anna Ivanova,Processing,Delivered,W6,Delivered,Order #79225,2024-04-08,Delivered for Biscuits
Milk,67.73,37,2024-01-20,vip,clothing,2835.17,37795,John Doe,Unpaid,Returned,W7,Delivered,Order #37795,2024-01-20,Delivered for Milk
Basmati Rice,387.85,27,2024-04-06,returning,cleaning,8998.89,99442,Mohammed Ali,Unpaid,Delivered,W3,Settlement,Order #99442,2024-04-06,Settlement for Basmati Rice
Wheat,85.35,41,2024-05-13,vip,home,3445.84,32009,Lucas Rossi,Failed,Shipping,W6,Reminder,Order #32009,2024-05-13,Reminder for Wheat
Soap,47.43,14,2024-05-09,regular,food,776.41,97945,Lucas Rossi,Pending,Delivered,W5,Promotion,Order #97945,2024-05-09,Promotion for Soap
Sugar,211.4,49,2024-01-04,wholesale,stationery,10878.03,51839,Leslie Alexander,Partial,Returned,W8,Shipped,Order #51839,2024-01-04,Shipped for Sugar
Basmati Rice,426.53,22,2024-02-05,affiliate,home,7583.04,43032,Wei Chen,Failed,On Hold,W7,Delivered,Order #43032,2024-02-05,Delivered for Basmati Rice
Tea,385.44,40,2024-02-27,wholesale,home,12983.85,27136,Wei Chen,Processing,Out for Delivery,W7,Delivered,Order #27136,2024-02-27,Delivered for Tea
Biscuits,62.31,30,2024-05-01,new,personal care,1953.6,85922,Sara Lee,Unpaid,Processing,W2,Delivered,Order #85922,2024-05-01,Delivered for Biscuits
Bathroom Essentials,68.76,13,2024-05-12,affiliate,cleaning,960.5,52517,Leslie Alexander,Pending,Shipping,W8,Settlement,Order #52517,2024-05-12,Settlement for Bathroom Essentials
Toothpaste,398.04,22,2024-03-20,affiliate,beverage,8600.62,24170,David Kim,Processing,Processing,W9,Cancelled,Order #24170,2024-03-20,Cancelled for Toothpaste
Bathroom Essentials,46.78,15,2024-05-26,new,home,642.98,58812,David Kim,Paid,Processing,W3,Cancelled,Order #58812,2024-05-26,Cancelled for Bathroom Essentials
Coffee,15.91,17,2024-01-09,affiliate,stationery,256.93,59953,Lucas Rossi,Pending,Cancelled,W3,Delayed,Order #59953,2024-01-09,Delayed for Coffee
Juice,297.79,42,2024-04-19,affiliate,stationery,13957.02,31257,Tom M�ller,Paid,On Hold,W7,Promotion,Order #31257,2024-04-19,Promotion for Juice
Sugar,53.04,41,2024-02-03,employee,electronics,2001.53,82648,Fatima Zahra,Failed,Cancelled,W1,Info,Order #82648,2024-02-03,Info for Sugar
Shampoo,347.97,48,2024-04-06,employee,food,19898.45,92335,Carlos Gomez,Partial,Shipping,W2,Delivered,Order #92335,2024-04-06,Delivered for Shampoo
Cooking Oil,268.13,23,2024-01-20,employee,beverage,7219.55,46293,Priya Patel,Pending,Returned,W9,Info,Order #46293,2024-01-20,Info for Cooking Oil
Shampoo,209.63,11,2024-05-24,wholesale,clothing,1985.02,68305,Fatima Zahra,Refunded,Returned,W3,Info,Order #68305,2024-05-24,Info for Shampoo
Sugar,20.57,4,2024-06-27,wholesale,electronics,98.06,66149,Anna Ivanova,Paid,Cancelled,W2,Delivered,Order #66149,2024-06-27,Delivered for Sugar
Cooking Oil,241.46,12,2024-01-25,regular,food,3112.96,45948,Sofia Garcia,Paid,Shipping,W4,Shipped,Order #45948,2024-01-25,Shipped for Cooking Oil
Juice,265.39,8,2024-04-10,guest,cleaning,2299.78,66099,Jane Smith,Unpaid,On Hold,W5,Returned,Order #66099,2024-04-10,Returned for Juice
Coffee,234.01,44,2024-06-10,affiliate,personal care,11093.96,60657,Lucas Rossi,Unpaid,Returned,W6,Reminder,Order #60657,2024-06-10,Reminder for Coffee
Cooking Oil,152.31,14,2024-04-17,wholesale,electronics,1833.69,31001,Sofia Garcia,Paid,Shipping,W1,Promotion,Order #31001,2024-04-17,Promotion for Cooking Oil
Basmati Rice,470.02,20,2024-01-29,new,electronics,7772.49,30913,Carlos Gomez,Processing,On Hold,W6,Reminder,Order #30913,2024-01-29,Reminder for Basmati Rice
Salt,350.79,10,2024-02-12,new,beverage,3981.8,73005,Sara Lee,Paid,Processing,W1,Delayed,Order #73005,2024-02-12,Delayed for Salt
Shampoo,105.97,18,2024-05-05,affiliate,beverage,1642.06,61151,Jane Smith,Failed,Delivered,W3,Delayed,Order #61151,2024-05-05,Delayed for Shampoo
Juice,290.48,3,2024-06-03,affiliate,cleaning,900.66,73824,Leslie Alexander,Partial,On Hold,W8,Reminder,Order #73824,2024-06-03,Reminder for Juice
Basmati Rice,116.99,12,2024-04-27,regular,food,1406.5,32243,Emily Brown,Processing,Processing,W3,Settlement,Order #32243,2024-04-27,Settlement for Basmati Rice
Basmati Rice,491.39,20,2024-06-02,regular,food,11623.29,24398,Priya Patel,Failed,Processing,W1,Cancelled,Order #24398,2024-06-02,Cancelled for Basmati Rice
Juice,399.35,42,2024-04-29,guest,clothing,19149.68,81605,Tom M�ller,Processing,Returned,W4,Cancelled,Order #81605,2024-04-29,Cancelled for Juice
Snacks,81.77,13,2024-03-17,returning,electronics,1080.29,28446,David Kim,Pending,Delivered,W8,Delayed,Order #28446,2024-03-17,Delayed for Snacks
Soap,444.65,8,2024-05-13,employee,electronics,4037.54,28369,Leslie Alexander,Partial,Cancelled,W2,Settlement,Order #28369,2024-05-13,Settlement for Soap
Soap,418.3,22,2024-05-09,guest,stationery,10858.54,23398,Priya Patel,Paid,Delivered,W8,Promotion,Order #23398,2024-05-09,Promotion for Soap
Cooking Oil,372.34,11,2024-02-23,vip,cleaning,4250.39,95878,Priya Patel,Partial,Returned,W3,Reminder,Order #95878,2024-02-23,Reminder for Cooking Oil
Salt,404.2,8,2024-04-14,vip,clothing,3017.45,74451,Sofia Garcia,Partial,Shipping,W3,Promotion,Order #74451,2024-04-14,Promotion for Salt
Salt,53.12,38,2024-06-08,new,stationery,2185.1,67787,Mohammed Ali,Pending,On Hold,W5,Promotion,Order #67787,2024-06-08,Promotion for Salt
Toothpaste,14.83,22,2024-06-16,regular,personal care,294.01,94916,Leslie Alexander,Refunded,Shipping,W8,Delayed,Order #94916,2024-06-16,Delayed for Toothpaste
Wheat,271.49,29,2024-04-08,wholesale,toys,6705.38,89350,Wei Chen,Unpaid,Delivered,W4,Reminder,Order #89350,2024-04-08,Reminder for Wheat
Sugar,226.16,42,2024-03-03,affiliate,clothing,10555.79,98661,Leslie Alexander,Unpaid,Returned,W7,Info,Order #98661,2024-03-03,Info for Sugar
Juice,218.28,39,2024-04-19,affiliate,personal care,6946.99,95082,Jane Smith,Refunded,Delivered,W3,Shipped,Order #95082,2024-04-19,Shipped for Juice
Juice,418.03,50,2024-04-21,guest,clothing,20533.0,41105,Mohammed Ali,Pending,Returned,W1,Delivered,Order #41105,2024-04-21,Delivered for Juice
Juice,41.04,8,2024-02-11,vip,toys,269.15,23465,Sofia Garcia,Pending,Out for Delivery,W4,Promotion,Order #23465,2024-02-11,Promotion for Juice
Cooking Oil,78.55,15,2024-03-07,affiliate,cleaning,1320.77,63399,Tom M�ller,Pending,Processing,W3,Delayed,Order #63399,2024-03-07,Delayed for Cooking Oil
Shampoo,419.12,21,2024-06-20,employee,personal care,10370.78,44250,Jane Smith,Partial,Cancelled,W2,Reminder,Order #44250,2024-06-20,Reminder for Shampoo
Biscuits,463.66,14,2024-02-14,regular,stationery,5491.99,20495,David Kim,Partial,On Hold,W5,Returned,Order #20495,2024-02-14,Returned for Biscuits
Soap,195.31,45,2024-05-16,vip,clothing,8049.74,34243,Wei Chen,Refunded,Shipping,W8,Promotion,Order #34243,2024-05-16,Promotion for Soap
Biscuits,457.3,40,2024-06-20,returning,home,17644.64,71094,Tom M�ller,Unpaid,Returned,W2,Shipped,Order #71094,2024-06-20,Shipped for Biscuits
Shampoo,367.79,29,2024-01-18,employee,toys,12143.76,24541,Mohammed Ali,Pending,Returned,W9,Delivered,Order #24541,2024-01-18,Delivered for Shampoo
Toothpaste,27.17,18,2024-02-02,guest,cleaning,521.68,92911,Sara Lee,Pending,Processing,W5,Settlement,Order #92911,2024-02-02,Settlement for Toothpaste
Wheat,17.26,50,2024-03-19,regular,home,961.56,80750,Priya Patel,Paid,Delivered,W9,Delayed,Order #80750,2024-03-19,Delayed for Wheat
Basmati Rice,300.53,14,2024-05-10,returning,home,3503.49,60348,Sofia Garcia,Unpaid,Delivered,W3,Promotion,Order #60348,2024-05-10,Promotion for Basmati Rice
Basmati Rice,46.5,2,2024-06-11,regular,personal care,75.08,25765,Leslie Alexander,Failed,Shipping,W6,Shipped,Order #25765,2024-06-11,Shipped for Basmati Rice
Basmati Rice,295.75,46,2024-01-24,new,stationery,13293.69,65115,Anna Ivanova,Unpaid,Out for Delivery,W8,Cancelled,Order #65115,2024-01-24,Cancelled for Basmati Rice
Juice,220.12,5,2024-03-07,vip,home,1247.44,82584,Emily Brown,Paid,On Hold,W1,Info,Order #82584,2024-03-07,Info for Juice
Coffee,409.98,40,2024-02-07,new,electronics,16144.44,36772,Tom M�ller,Paid,On Hold,W8,Promotion,Order #36772,2024-02-07,Promotion for Coffee
Salt,438.62,25,2024-03-21,wholesale,stationery,12572.92,36905,Emily Brown,Failed,Cancelled,W6,Returned,Order #36905,2024-03-21,Returned for Salt
Milk,37.47,9,2024-02-08,regular,home,366.87,69023,Priya Patel,Unpaid,Cancelled,W3,Promotion,Order #69023,2024-02-08,Promotion for Milk
Biscuits,227.9,22,2024-04-20,regular,food,5934.04,78954,Leslie Alexander,Paid,On Hold,W3,Cancelled,Order #78954,2024-04-20,Cancelled for Biscuits
Milk,148.53,23,2024-03-15,regular,personal care,3805.87,91058,Jane Smith,Unpaid,Delivered,W9,Cancelled,Order #91058,2024-03-15,Cancelled for Milk
Snacks,227.13,19,2024-05-11,wholesale,toys,4272.65,95604,David Kim,Refunded,Cancelled,W9,Delivered,Order #95604,2024-05-11,Delivered for Snacks
Sugar,44.63,1,2024-02-20,vip,stationery,50.42,88846,Wei Chen,Failed,Returned,W8,Cancelled,Order #88846,2024-02-20,Cancelled for Sugar
Shampoo,243.99,5,2024-06-07,new,home,1088.37,70026,Mohammed Ali,Paid,Out for Delivery,W3,Delivered,Order #70026,2024-06-07,Delivered for Shampoo
Wheat,290.05,34,2024-02-21,new,beverage,9181.21,80168,Mohammed Ali,Paid,Processing,W7,Returned,Order #80168,2024-02-21,Returned for Wheat
Wheat,369.33,41,2024-05-14,returning,stationery,17740.86,66132,Mohammed Ali,Processing,Delivered,W5,Returned,Order #66132,2024-05-14,Returned for Wheat
Cooking Oil,304.79,5,2024-01-27,vip,home,1242.76,22825,Lucas Rossi,Paid,Out for Delivery,W2,Reminder,Order #22825,2024-01-27,Reminder for Cooking Oil
Snacks,83.92,19,2024-03-01,returning,toys,1757.74,84738,Lucas Rossi,Unpaid,Processing,W7,Promotion,Order #84738,2024-03-01,Promotion for Snacks
Juice,140.21,6,2024-05-01,returning,home,837.2,83147,Fatima Zahra,Pending,Cancelled,W4,Info,Order #83147,2024-05-01,Info for Juice
Juice,189.06,24,2024-03-30,new,home,4399.27,83173,Carlos Gomez,Failed,On Hold,W2,Shipped,Order #83173,2024-03-30,Shipped for Juice
Snacks,387.97,12,2024-03-14,guest,food,4444.6,78774,David Kim,Refunded,Processing,W6,Info,Order #78774,2024-03-14,Info for Snacks
Milk,343.51,4,2024-03-11,guest,electronics,1457.21,42295,David Kim,Failed,On Hold,W4,Delivered,Order #42295,2024-03-11,Delivered for Milk
Coffee,345.74,48,2024-01-30,guest,personal care,16193.14,98397,Tom M�ller,Unpaid,Cancelled,W3,Shipped,Order #98397,2024-01-30,Shipped for Coffee
Wheat,64.65,39,2024-02-16,new,electronics,2294.23,51189,John Doe,Processing,Returned,W6,Info,Order #51189,2024-02-16,Info for Wheat
Soap,175.68,21,2024-03-13,guest,electronics,3166.07,29392,Fatima Zahra,Refunded,Out for Delivery,W1,Settlement,Order #29392,2024-03-13,Settlement for Soap
Salt,225.82,35,2024-05-02,wholesale,clothing,8449.34,87493,Jane Smith,Unpaid,Out for Delivery,W6,Returned,Order #87493,2024-05-02,Returned for Salt
Toothpaste,464.28,23,2024-04-11,new,personal care,10976.05,88422,Lucas Rossi,Failed,On Hold,W3,Delivered,Order #88422,2024-04-11,Delivered for Toothpaste
Shampoo,158.39,47,2024-02-10,new,home,6035.45,63382,Mohammed Ali,Paid,Shipping,W3,Info,Order #63382,2024-02-10,Info for Shampoo
Juice,109.66,50,2024-02-09,affiliate,stationery,5788.21,75868,David Kim,Partial,Cancelled,W7,Shipped,Order #75868,2024-02-09,Shipped for Juice
Coffee,34.03,4,2024-05-24,vip,cleaning,112.74,29204,Priya Patel,Failed,Returned,W8,Settlement,Order #29204,2024-05-24,Settlement for Coffee
Toothpaste,455.63,4,2024-06-10,wholesale,personal care,1951.09,61971,Emily Brown,Paid,Out for Delivery,W3,Delivered,Order #61971,2024-06-10,Delivered for Toothpaste
Basmati Rice,16.05,46,2024-06-23,new,clothing,621.39,47800,David Kim,Failed,On Hold,W6,Delayed,Order #47800,2024-06-23,Delayed for Basmati Rice
Soap,386.99,5,2024-01-11,employee,toys,2162.5,31454,Jane Smith,Unpaid,On Hold,W8,Delivered,Order #31454,2024-01-11,Delivered for Soap
Salt,261.6,7,2024-03-25,employee,personal care,2194.1,39763,Wei Chen,Failed,Delivered,W4,Promotion,Order #39763,2024-03-25,Promotion for Salt
Snacks,165.64,36,2024-05-30,regular,toys,5379.68,50868,Sara Lee,Unpaid,On Hold,W2,Shipped,Order #50868,2024-05-30,Shipped for Snacks
Biscuits,178.61,29,2024-04-20,affiliate,home,4733.67,97143,Carlos Gomez,Failed,Delivered,W4,Delayed,Order #97143,2024-04-20,Delayed for Biscuits
Tea,138.87,50,2024-04-04,returning,beverage,7922.29,57833,Priya Patel,Partial,On Hold,W7,Shipped,Order #57833,2024-04-04,Shipped for Tea
Snacks,262.31,12,2024-05-16,new,electronics,3607.41,44612,Lucas Rossi,Unpaid,Returned,W9,Info,Order #44612,2024-05-16,Info for Snacks
Shampoo,15.02,24,2024-01-10,guest,toys,430.76,77833,Fatima Zahra,Processing,Cancelled,W8,Delivered,Order #77833,2024-01-10,Delivered for Shampoo
Wheat,324.8,4,2024-02-09,vip,clothing,1195.37,36710,Anna Ivanova,Failed,Delivered,W9,Shipped,Order #36710,2024-02-09,Shipped for Wheat
Basmati Rice,11.67,43,2024-03-27,guest,home,539.01,75317,Fatima Zahra,Paid,Shipping,W9,Cancelled,Order #75317,2024-03-27,Cancelled for Basmati Rice
Bathroom Essentials,141.3,2,2024-05-09,affiliate,beverage,333.41,52836,Carlos Gomez,Refunded,Returned,W2,Settlement,Order #52836,2024-05-09,Settlement for Bathroom Essentials
Wheat,207.49,14,2024-03-19,employee,toys,3085.14,28468,David Kim,Processing,Returned,W1,Info,Order #28468,2024-03-19,Info for Wheat
Soap,268.92,21,2024-04-15,employee,food,5875.93,86736,Anna Ivanova,Paid,Cancelled,W4,Shipped,Order #86736,2024-04-15,Shipped for Soap
Tea,269.07,19,2024-05-16,new,food,4157.53,25944,Mohammed Ali,Unpaid,Delivered,W3,Delayed,Order #25944,2024-05-16,Delayed for Tea
Shampoo,362.59,2,2024-03-08,wholesale,personal care,644.96,82825,Sofia Garcia,Pending,On Hold,W3,Delivered,Order #82825,2024-03-08,Delivered for Shampoo
Salt,113.73,4,2024-03-09,affiliate,personal care,394.25,53189,Jane Smith,Pending,Processing,W1,Settlement,Order #53189,2024-03-09,Settlement for Salt
Snacks,12.41,19,2024-06-15,returning,personal care,269.79,50217,Wei Chen,Pending,On Hold,W8,Cancelled,Order #50217,2024-06-15,Cancelled for Snacks
Wheat,370.36,7,2024-02-04,wholesale,cleaning,2553.68,69275,Sofia Garcia,Paid,Shipping,W1,Delivered,Order #69275,2024-02-04,Delivered for Wheat
Shampoo,53.73,4,2024-03-22,affiliate,personal care,176.43,47672,Sofia Garcia,Paid,Shipping,W9,Promotion,Order #47672,2024-03-22,Promotion for Shampoo
Snacks,432.07,42,2024-02-01,affiliate,electronics,17328.91,83011,John Doe,Paid,Cancelled,W2,Delivered,Order #83011,2024-02-01,Delivered for Snacks
Soap,269.39,40,2024-01-22,guest,stationery,9329.88,84972,Carlos Gomez,Failed,Processing,W9,Returned,Order #84972,2024-01-22,Returned for Soap
Bathroom Essentials,89.67,24,2024-01-17,guest,electronics,2152.58,23230,Emily Brown,Unpaid,Cancelled,W1,Cancelled,Order #23230,2024-01-17,Cancelled for Bathroom Essentials
Soap,479.56,29,2024-02-28,new,cleaning,15397.41,97304,Tom M�ller,Unpaid,Delivered,W8,Settlement,Order #97304,2024-02-28,Settlement for Soap
Bathroom Essentials,314.18,40,2024-03-23,regular,personal care,12414.91,45764,Emily Brown,Pending,Shipping,W5,Returned,Order #45764,2024-03-23,Returned for Bathroom Essentials
Bathroom Essentials,93.0,28,2024-01-15,regular,toys,2491.07,87550,Wei Chen,Failed,Out for Delivery,W7,Info,Order #87550,2024-01-15,Info for Bathroom Essentials
Basmati Rice,189.1,35,2024-06-29,returning,electronics,7258.38,65312,Mohammed Ali,Partial,On Hold,W1,Promotion,Order #65312,2024-06-29,Promotion for Basmati Rice
Biscuits,56.12,43,2024-06-07,returning,personal care,2130.23,63075,Fatima Zahra,Refunded,Out for Delivery,W7,Info,Order #63075,2024-06-07,Info for Biscuits
Cooking Oil,342.3,22,2024-05-19,returning,clothing,7335.28,54611,Lucas Rossi,Refunded,Shipping,W1,Promotion,Order #54611,2024-05-19,Promotion for Cooking Oil
Bathroom Essentials,139.06,34,2024-03-27,employee,electronics,4572.02,58586,Wei Chen,Failed,Returned,W3,Returned,Order #58586,2024-03-27,Returned for Bathroom Essentials
Toothpaste,199.56,11,2024-04-12,vip,electronics,1780.79,79215,David Kim,Refunded,Processing,W1,Returned,Order #79215,2024-04-12,Returned for Toothpaste
Sugar,446.42,11,2024-05-13,affiliate,beverage,4053.66,57487,John Doe,Unpaid,Shipping,W4,Reminder,Order #57487,2024-05-13,Reminder for Sugar
Basmati Rice,300.16,25,2024-01-02,new,home,6702.62,40629,Jane Smith,Failed,Processing,W1,Returned,Order #40629,2024-01-02,Returned for Basmati Rice
Bathroom Essentials,106.85,30,2024-04-21,vip,cleaning,3663.67,55546,Jane Smith,Processing,On Hold,W2,Promotion,Order #55546,2024-04-21,Promotion for Bathroom Essentials
Sugar,495.21,9,2024-06-02,returning,food,4984.42,48152,Leslie Alexander,Unpaid,Processing,W7,Info,Order #48152,2024-06-02,Info for Sugar
Cooking Oil,95.02,8,2024-01-08,guest,clothing,659.85,34765,Carlos Gomez,Unpaid,On Hold,W6,Delivered,Order #34765,2024-01-08,Delivered for Cooking Oil
Toothpaste,267.15,37,2024-04-27,wholesale,home,8349.21,69454,Wei Chen,Failed,On Hold,W5,Delivered,Order #69454,2024-04-27,Delivered for Toothpaste
Snacks,460.15,25,2024-03-19,new,home,13495.85,45120,Emily Brown,Paid,On Hold,W9,Info,Order #45120,2024-03-19,Info for Snacks
Cooking Oil,426.11,34,2024-01-18,new,electronics,14127.95,79626,Lucas Rossi,Processing,Out for Delivery,W1,Delivered,Order #79626,2024-01-18,Delivered for Cooking Oil
Tea,306.39,12,2024-03-08,new,home,3798.1,89769,Fatima Zahra,Unpaid,Returned,W2,Shipped,Order #89769,2024-03-08,Shipped for Tea
Juice,430.66,2,2024-01-14,new,cleaning,877.76,75903,Mohammed Ali,Pending,Delivered,W8,Info,Order #75903,2024-01-14,Info for Juice
Coffee,268.19,21,2024-05-06,employee,cleaning,4737.86,66228,Tom M�ller,Pending,Cancelled,W8,Cancelled,Order #66228,2024-05-06,Cancelled for Coffee
Tea,114.9,7,2024-01-04,affiliate,stationery,957.81,29312,John Doe,Failed,Shipping,W5,Settlement,Order #29312,2024-01-04,Settlement for Tea
Soap,314.81,20,2024-04-23,regular,electronics,7039.52,99887,Emily Brown,Unpaid,Cancelled,W1,Delayed,Order #99887,2024-04-23,Delayed for Soap
Bathroom Essentials,218.96,9,2024-04-11,affiliate,toys,1620.98,25239,Tom M�ller,Paid,Returned,W8,Promotion,Order #25239,2024-04-11,Promotion for Bathroom Essentials
Sugar,338.06,9,2024-03-01,returning,cleaning,2740.53,94093,Sofia Garcia,Processing,On Hold,W8,Cancelled,Order #94093,2024-03-01,Cancelled for Sugar
Shampoo,19.22,8,2024-04-22,employee,home,171.57,34464,Lucas Rossi,Failed,Out for Delivery,W3,Info,Order #34464,2024-04-22,Info for Shampoo
Snacks,403.47,47,2024-05-18,wholesale,cleaning,17946.49,21854,Carlos Gomez,Pending,Cancelled,W1,Info,Order #21854,2024-05-18,Info for Snacks
Bathroom Essentials,195.8,21,2024-03-18,new,electronics,4074.81,30853,Lucas Rossi,Partial,Returned,W6,Info,Order #30853,2024-03-18,Info for Bathroom Essentials
Milk,183.55,48,2024-03-15,vip,clothing,8685.89,95812,Tom M�ller,Partial,Returned,W8,Delayed,Order #95812,2024-03-15,Delayed for Milk
Coffee,252.65,9,2024-05-02,returning,electronics,2391.33,99923,Sofia Garcia,Failed,Cancelled,W9,Delayed,Order #99923,2024-05-02,Delayed for Coffee
