product_name,price,quantity_sold,date,customer_type,category,sales,order_id,customer,payment,status,week,notification_type,notification_item,notification_date,notification_details
Milk,166.56,10,2024-05-10,regular,beverage,1775.77,48760,Jane Smith,Partial,Cancelled,W7,Returned,Order #48760,2024-05-10,Returned for Milk
Bathroom Essentials,161.74,30,2024-05-06,guest,food,5214.98,93653,Sofia Garcia,Refunded,Delivered,W4,Settlement,Order #93653,2024-05-06,Settlement for Bathroom Essentials
Bathroom Essentials,55.12,50,2024-03-11,new,personal care,2777.77,74433,Sofia Garcia,Processing,Delivered,W8,Info,Order #74433,2024-03-11,Info for Bathroom Essentials
Shampoo,165.89,39,2024-01-25,affiliate,electronics,5261.8,75554,Sofia Garcia,Refunded,Processing,W8,Shipped,Order #75554,2024-01-25,Shipped for Shampoo
Basmati Rice,368.79,44,2024-02-21,employee,clothing,15247.48,85040,John Doe,Processing,Out for Delivery,W7,Reminder,Order #85040,2024-02-21,Reminder for Basmati Rice
Shampoo,291.05,25,2024-05-31,new,beverage,6052.6,78234,Fatima Zahra,Paid,Cancelled,W8,Delivered,Order #78234,2024-05-31,Delivered for Shampoo
Sugar,409.36,37,2024-04-26,wholesale,cleaning,15235.94,25168,John Doe,Refunded,Cancelled,W5,Delivered,Order #25168,2024-04-26,Delivered for Sugar
Juice,112.46,38,2024-05-30,vip,personal care,4033.9,53345,Tom M�ller,Paid,Shipping,W6,Returned,Order #53345,2024-05-30,Returned for Juice
Coffee,35.86,23,2024-04-16,vip,food,667.75,38769,Wei Chen,Refunded,Processing,W5,Info,Order #38769,2024-04-16,Info for Coffee
Milk,353.9,36,2024-04-17,returning,home,10683.12,46483,Tom M�ller,Partial,Delivered,W9,Promotion,Order #46483,2024-04-17,Promotion for Milk
Bathroom Essentials,21.94,1,2024-02-17,wholesale,food,20.84,54739,David Kim,Failed,Delivered,W3,Info,Order #54739,2024-02-17,Info for Bathroom Essentials
Bathroom Essentials,20.57,42,2024-06-01,guest,home,982.37,76677,Sofia Garcia,Pending,Processing,W7,Delayed,Order #76677,2024-06-01,Delayed for Bathroom Essentials
Basmati Rice,57.39,24,2024-01-01,guest,personal care,1504.68,87618,Fatima Zahra,Partial,On Hold,W5,Settlement,Order #87618,2024-01-01,Settlement for Basmati Rice
Juice,211.25,6,2024-02-09,affiliate,beverage,1469.45,33475,Emily Brown,Paid,Processing,W6,Delivered,Order #33475,2024-02-09,Delivered for Juice
Cooking Oil,250.85,41,2024-04-28,returning,stationery,11552.38,53608,John Doe,Partial,Processing,W3,Settlement,Order #53608,2024-04-28,Settlement for Cooking Oil
Snacks,385.71,42,2024-03-30,new,food,18206.77,89607,David Kim,Partial,Shipping,W7,Promotion,Order #89607,2024-03-30,Promotion for Snacks
Snacks,421.01,19,2024-04-07,returning,home,6549.21,78954,Anna Ivanova,Pending,Delivered,W9,Settlement,Order #78954,2024-04-07,Settlement for Snacks
Sugar,177.05,4,2024-04-12,new,toys,733.66,80534,Mohammed Ali,Refunded,Delivered,W8,Cancelled,Order #80534,2024-04-12,Cancelled for Sugar
Juice,478.49,26,2024-04-06,guest,food,12496.74,90766,Anna Ivanova,Failed,On Hold,W6,Settlement,Order #90766,2024-04-06,Settlement for Juice
Shampoo,107.8,50,2024-02-16,affiliate,cleaning,4550.14,30712,Anna Ivanova,Paid,On Hold,W6,Promotion,Order #30712,2024-02-16,Promotion for Shampoo
Tea,223.6,14,2024-01-25,guest,clothing,2956.54,52564,Emily Brown,Processing,Out for Delivery,W6,Promotion,Order #52564,2024-01-25,Promotion for Tea
Sugar,496.06,50,2024-01-03,wholesale,electronics,25780.06,31743,Emily Brown,Refunded,On Hold,W9,Promotion,Order #31743,2024-01-03,Promotion for Sugar
Basmati Rice,110.18,47,2024-01-03,new,beverage,5727.43,69629,Anna Ivanova,Partial,Returned,W6,Shipped,Order #69629,2024-01-03,Shipped for Basmati Rice
Soap,153.53,11,2024-05-20,vip,toys,1469.41,55480,Mohammed Ali,Partial,Processing,W5,Delivered,Order #55480,2024-05-20,Delivered for Soap
Wheat,21.86,45,2024-03-16,affiliate,electronics,951.62,58092,Lucas Rossi,Failed,Cancelled,W3,Delivered,Order #58092,2024-03-16,Delivered for Wheat
Cooking Oil,48.69,6,2024-01-02,affiliate,beverage,247.92,66729,Fatima Zahra,Processing,Shipping,W1,Settlement,Order #66729,2024-01-02,Settlement for Cooking Oil
Wheat,437.8,2,2024-06-04,vip,beverage,960.33,44512,Mohammed Ali,Paid,Delivered,W6,Delayed,Order #44512,2024-06-04,Delayed for Wheat
Bathroom Essentials,390.46,49,2024-03-09,new,stationery,18667.23,52851,Sofia Garcia,Unpaid,Processing,W6,Info,Order #52851,2024-03-09,Info for Bathroom Essentials
Soap,258.63,5,2024-06-13,wholesale,home,1246.76,21076,Emily Brown,Unpaid,On Hold,W7,Cancelled,Order #21076,2024-06-13,Cancelled for Soap
Toothpaste,270.73,39,2024-02-27,vip,food,12241.4,40787,Anna Ivanova,Unpaid,Delivered,W2,Delivered,Order #40787,2024-02-27,Delivered for Toothpaste
Coffee,467.84,16,2024-05-06,regular,home,8785.76,42860,Jane Smith,Partial,Returned,W1,Info,Order #42860,2024-05-06,Info for Coffee
Coffee,169.07,30,2024-06-16,wholesale,toys,5905.73,73219,Emily Brown,Partial,Out for Delivery,W3,Reminder,Order #73219,2024-06-16,Reminder for Coffee
Toothpaste,394.44,25,2024-03-04,returning,clothing,9716.67,41389,Mohammed Ali,Failed,Out for Delivery,W5,Promotion,Order #41389,2024-03-04,Promotion for Toothpaste
Snacks,395.95,26,2024-05-15,affiliate,cleaning,8281.24,83687,Emily Brown,Unpaid,Out for Delivery,W4,Cancelled,Order #83687,2024-05-15,Cancelled for Snacks
Soap,292.16,10,2024-04-16,employee,clothing,2354.99,79075,Tom M�ller,Processing,Out for Delivery,W6,Delayed,Order #79075,2024-04-16,Delayed for Soap
Coffee,338.2,30,2024-02-05,guest,beverage,9566.79,57494,Priya Patel,Partial,Shipping,W3,Promotion,Order #57494,2024-02-05,Promotion for Coffee
Coffee,402.03,42,2024-03-04,regular,toys,19383.11,66765,Leslie Alexander,Processing,On Hold,W8,Delayed,Order #66765,2024-03-04,Delayed for Coffee
Tea,428.1,32,2024-05-18,affiliate,stationery,13560.73,96541,Anna Ivanova,Failed,Returned,W9,Settlement,Order #96541,2024-05-18,Settlement for Tea
Milk,19.66,32,2024-04-05,employee,electronics,609.2,80373,David Kim,Failed,On Hold,W9,Promotion,Order #80373,2024-04-05,Promotion for Milk
Wheat,228.63,43,2024-03-24,wholesale,electronics,11741.39,32436,Emily Brown,Refunded,On Hold,W2,Cancelled,Order #32436,2024-03-24,Cancelled for Wheat
Wheat,59.75,17,2024-05-16,new,toys,1140.95,21604,Mohammed Ali,Pending,Delivered,W8,Returned,Order #21604,2024-05-16,Returned for Wheat
Wheat,451.29,16,2024-03-14,guest,food,7597.01,53490,John Doe,Paid,Shipping,W6,Reminder,Order #53490,2024-03-14,Reminder for Wheat
Biscuits,430.95,33,2024-02-17,regular,food,12481.44,60517,Emily Brown,Pending,Processing,W4,Promotion,Order #60517,2024-02-17,Promotion for Biscuits
Soap,271.41,48,2024-02-06,vip,food,12811.58,92756,Leslie Alexander,Unpaid,Delivered,W6,Info,Order #92756,2024-02-06,Info for Soap
Toothpaste,200.94,33,2024-04-05,returning,personal care,6961.78,53797,Sofia Garcia,Pending,Cancelled,W7,Settlement,Order #53797,2024-04-05,Settlement for Toothpaste
Shampoo,271.85,47,2024-06-02,employee,clothing,11396.87,84584,Lucas Rossi,Paid,On Hold,W1,Info,Order #84584,2024-06-02,Info for Shampoo
Basmati Rice,368.39,44,2024-04-26,regular,personal care,15380.85,54529,Jane Smith,Failed,Shipping,W5,Cancelled,Order #54529,2024-04-26,Cancelled for Basmati Rice
Snacks,439.73,9,2024-06-21,affiliate,electronics,4644.21,59659,Priya Patel,Processing,Out for Delivery,W7,Delayed,Order #59659,2024-06-21,Delayed for Snacks
Wheat,403.28,37,2024-06-01,wholesale,beverage,16206.18,89816,Emily Brown,Failed,On Hold,W6,Info,Order #89816,2024-06-01,Info for Wheat
Sugar,105.86,21,2024-05-02,vip,food,2450.68,21386,Fatima Zahra,Failed,On Hold,W8,Settlement,Order #21386,2024-05-02,Settlement for Sugar
Coffee,118.53,38,2024-05-05,employee,home,4071.91,91034,David Kim,Processing,Shipping,W7,Delivered,Order #91034,2024-05-05,Delivered for Coffee
Sugar,111.41,28,2024-01-22,new,electronics,2746.94,97275,David Kim,Processing,Out for Delivery,W4,Returned,Order #97275,2024-01-22,Returned for Sugar
Cooking Oil,176.78,15,2024-04-10,returning,clothing,2910.41,95293,Carlos Gomez,Paid,Shipping,W1,Info,Order #95293,2024-04-10,Info for Cooking Oil
Basmati Rice,168.16,29,2024-03-02,new,personal care,4227.76,54920,Jane Smith,Pending,Cancelled,W8,Delivered,Order #54920,2024-03-02,Delivered for Basmati Rice
Salt,460.01,48,2024-05-23,new,toys,20735.11,84026,Emily Brown,Pending,Returned,W5,Reminder,Order #84026,2024-05-23,Reminder for Salt
Bathroom Essentials,287.99,49,2024-02-11,returning,home,14026.44,91502,John Doe,Processing,Cancelled,W3,Reminder,Order #91502,2024-02-11,Reminder for Bathroom Essentials
Basmati Rice,331.53,18,2024-03-25,guest,clothing,6178.33,30300,Sofia Garcia,Unpaid,Shipping,W4,Reminder,Order #30300,2024-03-25,Reminder for Basmati Rice
Cooking Oil,306.68,18,2024-02-13,guest,clothing,6062.24,47238,David Kim,Refunded,Returned,W5,Settlement,Order #47238,2024-02-13,Settlement for Cooking Oil
Shampoo,65.42,3,2024-04-19,affiliate,toys,232.34,35720,Tom M�ller,Unpaid,Processing,W9,Shipped,Order #35720,2024-04-19,Shipped for Shampoo
Soap,216.67,4,2024-01-16,guest,food,831.6,94424,Emily Brown,Failed,Returned,W5,Settlement,Order #94424,2024-01-16,Settlement for Soap
Bathroom Essentials,388.47,49,2024-04-19,new,food,21429.3,91697,John Doe,Failed,Shipping,W3,Promotion,Order #91697,2024-04-19,Promotion for Bathroom Essentials
Juice,99.67,41,2024-01-03,affiliate,toys,4407.65,54241,Emily Brown,Failed,Returned,W5,Reminder,Order #54241,2024-01-03,Reminder for Juice
Sugar,313.7,30,2024-04-03,wholesale,electronics,11253.27,72004,Fatima Zahra,Paid,Shipping,W3,Info,Order #72004,2024-04-03,Info for Sugar
Shampoo,59.13,9,2024-01-06,guest,toys,457.3,92858,Sara Lee,Processing,Shipping,W4,Reminder,Order #92858,2024-01-06,Reminder for Shampoo
Snacks,126.05,16,2024-01-24,regular,home,2005.36,78882,David Kim,Paid,Returned,W3,Delivered,Order #78882,2024-01-24,Delivered for Snacks
Soap,270.46,4,2024-05-06,regular,cleaning,1233.54,89014,Lucas Rossi,Pending,Cancelled,W9,Returned,Order #89014,2024-05-06,Returned for Soap
Bathroom Essentials,366.6,36,2024-02-17,guest,clothing,12630.62,42097,Jane Smith,Unpaid,On Hold,W1,Reminder,Order #42097,2024-02-17,Reminder for Bathroom Essentials
Cooking Oil,226.44,8,2024-04-18,affiliate,home,1505.95,58034,John Doe,Unpaid,Out for Delivery,W8,Shipped,Order #58034,2024-04-18,Shipped for Cooking Oil
Wheat,255.07,48,2024-01-22,affiliate,food,11092.77,77281,Anna Ivanova,Pending,Returned,W1,Promotion,Order #77281,2024-01-22,Promotion for Wheat
Soap,99.8,37,2024-02-19,vip,beverage,3201.15,68773,Priya Patel,Partial,Cancelled,W8,Settlement,Order #68773,2024-02-19,Settlement for Soap
