product_name,price,quantity_sold,date,customer_type,category,sales,order_id,customer,payment,status,week,notification_type,notification_item,notification_date,notification_details
Toothpaste,496.12,18,2024-04-16,new,personal care,9697.44,56226,Sofia Garcia,Unpaid,Shipping,W6,Reminder,Order #56226,2024-04-16,Reminder for Toothpaste
Bathroom Essentials,321.91,40,2024-04-29,new,home,14921.64,69025,Tom M�ller,Partial,Processing,W9,Shipped,Order #69025,2024-04-29,Shipped for Bathroom Essentials
Juice,95.9,21,2024-05-24,new,clothing,1823.66,27128,John Doe,Unpaid,Returned,W2,Reminder,Order #27128,2024-05-24,Reminder for Juice
Sugar,300.43,33,2024-04-13,returning,toys,10295.49,68684,Anna Ivanova,Paid,On Hold,W3,Info,Order #68684,2024-04-13,Info for Sugar
Shampoo,279.8,25,2024-03-22,affiliate,stationery,7738.88,86628,Mohammed Ali,Processing,Returned,W9,Settlement,Order #86628,2024-03-22,Settlement for Shampoo
Shampoo,381.3,49,2024-06-15,affiliate,cleaning,16047.61,76208,Wei Chen,Failed,Returned,W8,Returned,Order #76208,2024-06-15,Returned for Shampoo
Salt,77.44,26,2024-03-02,new,clothing,2299.18,39712,Tom M�ller,Failed,On Hold,W2,Info,Order #39712,2024-03-02,Info for Salt
Toothpaste,355.78,39,2024-05-07,guest,clothing,15502.52,79298,Fatima Zahra,Failed,Shipping,W6,Settlement,Order #79298,2024-05-07,Settlement for Toothpaste
Toothpaste,266.05,19,2024-04-26,vip,toys,5647.11,57074,John Doe,Paid,Cancelled,W2,Reminder,Order #57074,2024-04-26,Reminder for Toothpaste
Milk,475.58,9,2024-05-09,returning,stationery,4975.54,87472,Fatima Zahra,Failed,Delivered,W1,Returned,Order #87472,2024-05-09,Returned for Milk
Snacks,187.17,35,2024-05-16,vip,cleaning,7498.17,98217,Jane Smith,Failed,Delivered,W9,Shipped,Order #98217,2024-05-16,Shipped for Snacks
Wheat,290.31,18,2024-05-03,vip,clothing,4227.33,52192,Wei Chen,Processing,Shipping,W1,Info,Order #52192,2024-05-03,Info for Wheat
Snacks,66.79,40,2024-04-06,employee,stationery,2505.57,72359,Emily Brown,Partial,Out for Delivery,W7,Promotion,Order #72359,2024-04-06,Promotion for Snacks
Basmati Rice,368.84,35,2024-06-24,vip,toys,10600.6,72647,Mohammed Ali,Paid,On Hold,W1,Cancelled,Order #72647,2024-06-24,Cancelled for Basmati Rice
Coffee,110.76,13,2024-03-30,vip,toys,1310.32,78897,Emily Brown,Processing,Delivered,W9,Shipped,Order #78897,2024-03-30,Shipped for Coffee
Basmati Rice,97.93,11,2024-03-03,guest,stationery,1150.75,29201,Emily Brown,Unpaid,Cancelled,W3,Returned,Order #29201,2024-03-03,Returned for Basmati Rice
Wheat,272.62,48,2024-02-04,employee,home,14616.54,49772,Priya Patel,Paid,Out for Delivery,W7,Promotion,Order #49772,2024-02-04,Promotion for Wheat
Cooking Oil,411.68,37,2024-06-15,affiliate,home,15474.08,77466,Wei Chen,Paid,On Hold,W5,Delayed,Order #77466,2024-06-15,Delayed for Cooking Oil
Sugar,348.0,33,2024-02-22,guest,clothing,13675.52,60722,Jane Smith,Unpaid,Returned,W5,Cancelled,Order #60722,2024-02-22,Cancelled for Sugar
Coffee,357.02,32,2024-06-14,vip,electronics,13343.56,23706,Fatima Zahra,Refunded,Shipping,W5,Cancelled,Order #23706,2024-06-14,Cancelled for Coffee
Cooking Oil,294.96,32,2024-03-30,vip,beverage,9851.81,42145,Anna Ivanova,Failed,Returned,W6,Promotion,Order #42145,2024-03-30,Promotion for Cooking Oil
Basmati Rice,226.15,49,2024-01-19,returning,stationery,10112.54,28298,Priya Patel,Refunded,On Hold,W3,Promotion,Order #28298,2024-01-19,Promotion for Basmati Rice
Soap,265.25,49,2024-03-31,new,stationery,14825.11,27716,Priya Patel,Unpaid,On Hold,W4,Returned,Order #27716,2024-03-31,Returned for Soap
Snacks,144.36,21,2024-02-12,vip,beverage,2599.29,99670,Leslie Alexander,Pending,Delivered,W3,Returned,Order #99670,2024-02-12,Returned for Snacks
Coffee,297.99,30,2024-01-25,new,personal care,9016.06,69719,Priya Patel,Partial,Returned,W3,Promotion,Order #69719,2024-01-25,Promotion for Coffee
Snacks,340.72,9,2024-01-04,regular,personal care,3000.25,52921,Sara Lee,Refunded,Processing,W9,Reminder,Order #52921,2024-01-04,Reminder for Snacks
Juice,341.95,2,2024-02-27,returning,electronics,696.07,35760,Leslie Alexander,Partial,Delivered,W1,Promotion,Order #35760,2024-02-27,Promotion for Juice
Salt,16.38,8,2024-03-24,new,cleaning,131.44,69320,Priya Patel,Failed,Processing,W8,Shipped,Order #69320,2024-03-24,Shipped for Salt
Coffee,15.7,10,2024-02-05,employee,beverage,140.78,94552,John Doe,Partial,Processing,W4,Shipped,Order #94552,2024-02-05,Shipped for Coffee
Shampoo,420.37,29,2024-03-27,returning,electronics,11294.03,85324,Carlos Gomez,Failed,Out for Delivery,W9,Reminder,Order #85324,2024-03-27,Reminder for Shampoo
Juice,44.44,10,2024-02-05,employee,cleaning,377.92,42932,Mohammed Ali,Unpaid,Returned,W9,Returned,Order #42932,2024-02-05,Returned for Juice
Wheat,474.2,8,2024-06-27,affiliate,personal care,4052.98,72992,David Kim,Refunded,Out for Delivery,W8,Delayed,Order #72992,2024-06-27,Delayed for Wheat
Soap,99.91,19,2024-02-06,returning,personal care,2068.46,68576,Fatima Zahra,Paid,Cancelled,W1,Returned,Order #68576,2024-02-06,Returned for Soap
Biscuits,353.07,23,2024-05-16,vip,food,8933.93,76143,Tom M�ller,Paid,Cancelled,W6,Info,Order #76143,2024-05-16,Info for Biscuits
Sugar,414.53,48,2024-02-23,guest,beverage,16809.56,26877,Tom M�ller,Processing,Out for Delivery,W4,Promotion,Order #26877,2024-02-23,Promotion for Sugar
Coffee,246.1,8,2024-01-11,new,toys,2206.6,72358,Lucas Rossi,Processing,Delivered,W1,Shipped,Order #72358,2024-01-11,Shipped for Coffee
Soap,328.33,43,2024-04-30,new,clothing,13640.74,22430,Carlos Gomez,Paid,Shipping,W3,Cancelled,Order #22430,2024-04-30,Cancelled for Soap
Snacks,90.71,48,2024-05-30,vip,food,3794.46,89206,David Kim,Failed,Out for Delivery,W1,Delivered,Order #89206,2024-05-30,Delivered for Snacks
Juice,359.83,15,2024-04-13,new,food,4988.08,48117,Leslie Alexander,Unpaid,Out for Delivery,W3,Promotion,Order #48117,2024-04-13,Promotion for Juice
Soap,403.55,33,2024-06-22,regular,electronics,13412.93,72437,Mohammed Ali,Partial,On Hold,W4,Info,Order #72437,2024-06-22,Info for Soap
Soap,233.21,41,2024-04-06,wholesale,personal care,9187.79,94240,Sara Lee,Processing,Delivered,W6,Shipped,Order #94240,2024-04-06,Shipped for Soap
Salt,244.04,37,2024-05-24,regular,home,10556.53,33581,Emily Brown,Partial,Out for Delivery,W2,Shipped,Order #33581,2024-05-24,Shipped for Salt
Soap,284.37,34,2024-04-16,new,personal care,9273.72,33785,Fatima Zahra,Unpaid,Returned,W1,Cancelled,Order #33785,2024-04-16,Cancelled for Soap
Coffee,156.28,14,2024-03-05,regular,clothing,2443.37,45450,Priya Patel,Partial,Cancelled,W7,Settlement,Order #45450,2024-03-05,Settlement for Coffee
Snacks,227.52,41,2024-01-16,affiliate,food,9735.75,35026,Emily Brown,Pending,Returned,W4,Cancelled,Order #35026,2024-01-16,Cancelled for Snacks
Tea,90.74,41,2024-05-12,new,food,4155.56,44842,Mohammed Ali,Paid,Delivered,W6,Info,Order #44842,2024-05-12,Info for Tea
Shampoo,158.1,38,2024-02-03,guest,personal care,4865.61,75853,Sofia Garcia,Partial,Out for Delivery,W1,Cancelled,Order #75853,2024-02-03,Cancelled for Shampoo
Salt,398.1,50,2024-03-31,regular,personal care,17134.31,84666,Sofia Garcia,Partial,Cancelled,W3,Promotion,Order #84666,2024-03-31,Promotion for Salt
Cooking Oil,231.35,9,2024-05-08,new,personal care,2021.79,50314,Sara Lee,Failed,Shipping,W4,Returned,Order #50314,2024-05-08,Returned for Cooking Oil
Tea,343.5,47,2024-05-29,affiliate,beverage,13886.68,20036,Mohammed Ali,Processing,Shipping,W5,Cancelled,Order #20036,2024-05-29,Cancelled for Tea
Toothpaste,261.14,46,2024-04-13,wholesale,stationery,11605.02,45908,Anna Ivanova,Paid,On Hold,W7,Info,Order #45908,2024-04-13,Info for Toothpaste
Coffee,399.43,6,2024-04-22,employee,food,2595.21,81522,Sofia Garcia,Pending,On Hold,W3,Delayed,Order #81522,2024-04-22,Delayed for Coffee
Wheat,204.97,8,2024-05-10,wholesale,personal care,1595.85,32297,Wei Chen,Refunded,Cancelled,W5,Info,Order #32297,2024-05-10,Info for Wheat
Tea,238.89,19,2024-05-12,new,toys,4904.8,48685,Priya Patel,Partial,On Hold,W9,Reminder,Order #48685,2024-05-12,Reminder for Tea
Biscuits,180.2,15,2024-02-26,affiliate,personal care,2197.55,50413,Leslie Alexander,Processing,Processing,W5,Reminder,Order #50413,2024-02-26,Reminder for Biscuits
Salt,479.9,14,2024-04-15,new,stationery,5481.84,58660,Anna Ivanova,Failed,Shipping,W3,Promotion,Order #58660,2024-04-15,Promotion for Salt
Snacks,423.33,35,2024-06-10,wholesale,food,14028.65,52262,John Doe,Failed,On Hold,W9,Returned,Order #52262,2024-06-10,Returned for Snacks
Sugar,374.29,22,2024-03-03,wholesale,home,8169.38,92509,Tom M�ller,Unpaid,Delivered,W3,Settlement,Order #92509,2024-03-03,Settlement for Sugar
Biscuits,371.5,22,2024-02-08,vip,stationery,8971.29,56263,Wei Chen,Failed,Out for Delivery,W2,Info,Order #56263,2024-02-08,Info for Biscuits
Tea,408.38,9,2024-06-24,new,food,3270.47,25882,Carlos Gomez,Failed,Out for Delivery,W9,Settlement,Order #25882,2024-06-24,Settlement for Tea
Salt,357.93,40,2024-06-04,wholesale,personal care,11579.0,44674,Lucas Rossi,Pending,On Hold,W6,Delayed,Order #44674,2024-06-04,Delayed for Salt
Juice,435.3,11,2024-03-03,new,home,5132.71,69514,Priya Patel,Pending,Out for Delivery,W2,Cancelled,Order #69514,2024-03-03,Cancelled for Juice
Coffee,85.92,9,2024-03-15,new,cleaning,827.07,80143,Tom M�ller,Paid,Delivered,W2,Promotion,Order #80143,2024-03-15,Promotion for Coffee
Milk,167.89,2,2024-05-17,wholesale,food,309.66,52536,Tom M�ller,Partial,Out for Delivery,W5,Shipped,Order #52536,2024-05-17,Shipped for Milk
Milk,172.2,6,2024-04-30,wholesale,personal care,936.89,72385,Wei Chen,Processing,Out for Delivery,W2,Cancelled,Order #72385,2024-04-30,Cancelled for Milk
Bathroom Essentials,170.61,37,2024-01-21,vip,stationery,6072.93,34264,Leslie Alexander,Paid,Returned,W6,Shipped,Order #34264,2024-01-21,Shipped for Bathroom Essentials
Biscuits,350.64,39,2024-03-18,guest,personal care,14152.99,43912,Priya Patel,Pending,Processing,W3,Returned,Order #43912,2024-03-18,Returned for Biscuits
Soap,221.51,46,2024-01-04,employee,toys,8411.9,61369,John Doe,Processing,Processing,W4,Promotion,Order #61369,2024-01-04,Promotion for Soap
Sugar,112.72,46,2024-03-17,wholesale,electronics,4611.25,31729,Emily Brown,Pending,Out for Delivery,W6,Delivered,Order #31729,2024-03-17,Delivered for Sugar
Cooking Oil,340.74,29,2024-01-18,vip,clothing,9314.6,62770,Anna Ivanova,Processing,Cancelled,W4,Delayed,Order #62770,2024-01-18,Delayed for Cooking Oil
Shampoo,216.34,26,2024-06-25,affiliate,food,6618.59,60842,Jane Smith,Failed,Returned,W9,Delivered,Order #60842,2024-06-25,Delivered for Shampoo
Shampoo,409.86,14,2024-03-24,returning,stationery,5116.49,37058,Tom M�ller,Refunded,Out for Delivery,W3,Cancelled,Order #37058,2024-03-24,Cancelled for Shampoo
Juice,277.36,21,2024-02-26,returning,home,5866.57,89732,Anna Ivanova,Refunded,Returned,W6,Returned,Order #89732,2024-02-26,Returned for Juice
Shampoo,378.28,18,2024-06-24,wholesale,stationery,8095.98,51756,John Doe,Refunded,Delivered,W8,Info,Order #51756,2024-06-24,Info for Shampoo
Coffee,324.67,35,2024-04-18,wholesale,food,12770.06,51206,Fatima Zahra,Failed,Out for Delivery,W4,Delayed,Order #51206,2024-04-18,Delayed for Coffee
Milk,84.45,39,2024-03-28,returning,home,2646.45,46094,Lucas Rossi,Partial,Shipping,W3,Delayed,Order #46094,2024-03-28,Delayed for Milk
Juice,348.1,27,2024-01-20,wholesale,home,9320.55,24418,Jane Smith,Partial,Delivered,W6,Cancelled,Order #24418,2024-01-20,Cancelled for Juice
Milk,348.84,42,2024-04-19,returning,home,15565.15,63146,Lucas Rossi,Processing,Cancelled,W4,Cancelled,Order #63146,2024-04-19,Cancelled for Milk
Shampoo,256.47,38,2024-01-02,employee,beverage,9686.35,69450,Carlos Gomez,Failed,Delivered,W2,Delivered,Order #69450,2024-01-02,Delivered for Shampoo
Bathroom Essentials,357.95,44,2024-03-06,returning,cleaning,16611.63,42062,Anna Ivanova,Partial,Delivered,W8,Delayed,Order #42062,2024-03-06,Delayed for Bathroom Essentials
Snacks,108.23,50,2024-05-05,guest,toys,4575.5,56534,John Doe,Refunded,Out for Delivery,W1,Settlement,Order #56534,2024-05-05,Settlement for Snacks
Salt,451.3,31,2024-02-12,wholesale,personal care,13015.14,69629,Anna Ivanova,Processing,On Hold,W1,Settlement,Order #69629,2024-02-12,Settlement for Salt
Milk,276.63,38,2024-03-03,wholesale,home,10779.63,53418,Tom M�ller,Paid,On Hold,W6,Delayed,Order #53418,2024-03-03,Delayed for Milk
Soap,254.43,23,2024-04-15,new,cleaning,5535.11,95001,David Kim,Processing,Out for Delivery,W9,Delayed,Order #95001,2024-04-15,Delayed for Soap
Milk,336.33,28,2024-05-30,affiliate,beverage,9557.94,33370,Carlos Gomez,Processing,Cancelled,W3,Delivered,Order #33370,2024-05-30,Delivered for Milk
Soap,366.36,46,2024-03-11,new,electronics,20094.0,27476,Sara Lee,Pending,Out for Delivery,W8,Cancelled,Order #27476,2024-03-11,Cancelled for Soap
Snacks,18.31,47,2024-04-20,affiliate,personal care,814.1,81179,Fatima Zahra,Paid,Delivered,W5,Returned,Order #81179,2024-04-20,Returned for Snacks
Basmati Rice,193.0,30,2024-06-22,new,beverage,6202.41,42044,Fatima Zahra,Partial,Shipping,W7,Reminder,Order #42044,2024-06-22,Reminder for Basmati Rice
Tea,467.19,13,2024-06-22,employee,clothing,5671.29,24114,Priya Patel,Partial,Delivered,W9,Settlement,Order #24114,2024-06-22,Settlement for Tea
Soap,448.76,17,2024-01-05,new,food,7075.33,64983,Sara Lee,Processing,Cancelled,W2,Delayed,Order #64983,2024-01-05,Delayed for Soap
Soap,336.45,13,2024-05-21,new,clothing,5101.62,53192,Leslie Alexander,Processing,Shipping,W5,Cancelled,Order #53192,2024-05-21,Cancelled for Soap
Biscuits,44.1,33,2024-01-12,new,electronics,1362.72,94269,Leslie Alexander,Failed,Processing,W3,Cancelled,Order #94269,2024-01-12,Cancelled for Biscuits
Basmati Rice,392.35,26,2024-05-04,employee,personal care,10195.86,78513,Wei Chen,Partial,Shipping,W3,Info,Order #78513,2024-05-04,Info for Basmati Rice
Wheat,218.97,35,2024-03-22,guest,clothing,7815.61,58494,Leslie Alexander,Partial,On Hold,W3,Delivered,Order #58494,2024-03-22,Delivered for Wheat
Bathroom Essentials,303.23,35,2024-05-23,new,personal care,8648.25,83746,Priya Patel,Processing,Returned,W5,Cancelled,Order #83746,2024-05-23,Cancelled for Bathroom Essentials
Tea,313.01,11,2024-06-24,wholesale,personal care,2785.59,88959,Sofia Garcia,Unpaid,Delivered,W2,Reminder,Order #88959,2024-06-24,Reminder for Tea
Juice,32.08,23,2024-05-17,returning,beverage,770.97,96229,Fatima Zahra,Partial,Returned,W8,Settlement,Order #96229,2024-05-17,Settlement for Juice
Bathroom Essentials,55.94,44,2024-05-27,affiliate,electronics,2587.05,75926,Emily Brown,Failed,Cancelled,W7,Cancelled,Order #75926,2024-05-27,Cancelled for Bathroom Essentials
Cooking Oil,396.81,28,2024-06-01,employee,home,13028.76,31361,Fatima Zahra,Processing,Cancelled,W1,Promotion,Order #31361,2024-06-01,Promotion for Cooking Oil
Wheat,408.03,24,2024-01-01,returning,toys,8436.38,30646,Lucas Rossi,Pending,Processing,W2,Delivered,Order #30646,2024-01-01,Delivered for Wheat
Coffee,59.41,18,2024-04-27,vip,beverage,1256.82,78838,Lucas Rossi,Failed,Delivered,W1,Delivered,Order #78838,2024-04-27,Delivered for Coffee
Basmati Rice,265.39,27,2024-03-25,regular,cleaning,7770.57,36410,Lucas Rossi,Processing,Processing,W7,Cancelled,Order #36410,2024-03-25,Cancelled for Basmati Rice
Juice,392.79,34,2024-01-12,wholesale,cleaning,14152.56,79888,Mohammed Ali,Partial,Delivered,W7,Returned,Order #79888,2024-01-12,Returned for Juice
Basmati Rice,110.24,36,2024-04-26,employee,cleaning,4390.49,39291,Leslie Alexander,Failed,Processing,W4,Settlement,Order #39291,2024-04-26,Settlement for Basmati Rice
Tea,33.43,12,2024-02-07,affiliate,beverage,419.46,67935,Leslie Alexander,Processing,Returned,W3,Cancelled,Order #67935,2024-02-07,Cancelled for Tea
Snacks,447.33,29,2024-05-26,vip,beverage,14125.97,71414,Sara Lee,Refunded,Returned,W9,Cancelled,Order #71414,2024-05-26,Cancelled for Snacks
Juice,418.16,49,2024-06-13,guest,home,20313.41,45906,Leslie Alexander,Unpaid,On Hold,W5,Returned,Order #45906,2024-06-13,Returned for Juice
Toothpaste,412.91,35,2024-02-28,affiliate,clothing,15869.83,90050,Sofia Garcia,Failed,Shipping,W8,Reminder,Order #90050,2024-02-28,Reminder for Toothpaste
Biscuits,151.3,36,2024-02-21,regular,food,4636.52,33270,Carlos Gomez,Failed,Returned,W8,Cancelled,Order #33270,2024-02-21,Cancelled for Biscuits
Salt,143.64,27,2024-05-09,returning,cleaning,4511.45,52865,Carlos Gomez,Paid,On Hold,W1,Settlement,Order #52865,2024-05-09,Settlement for Salt
Coffee,20.99,22,2024-01-08,guest,toys,466.6,93738,John Doe,Failed,Cancelled,W7,Cancelled,Order #93738,2024-01-08,Cancelled for Coffee
Snacks,333.49,10,2024-03-23,new,stationery,3638.56,47331,Sofia Garcia,Unpaid,Delivered,W9,Info,Order #47331,2024-03-23,Info for Snacks
Salt,107.24,4,2024-01-30,employee,personal care,392.98,28473,Sara Lee,Pending,Cancelled,W9,Returned,Order #28473,2024-01-30,Returned for Salt
Snacks,54.56,45,2024-06-17,returning,beverage,2059.0,24750,Fatima Zahra,Paid,On Hold,W1,Promotion,Order #24750,2024-06-17,Promotion for Snacks
Snacks,359.54,6,2024-04-23,affiliate,beverage,1968.03,58761,Leslie Alexander,Paid,Out for Delivery,W6,Delayed,Order #58761,2024-04-23,Delayed for Snacks
Biscuits,478.77,27,2024-05-13,new,cleaning,12879.03,39648,Tom M�ller,Processing,Cancelled,W8,Cancelled,Order #39648,2024-05-13,Cancelled for Biscuits
Basmati Rice,335.3,48,2024-05-18,wholesale,personal care,18643.23,74529,Jane Smith,Unpaid,Returned,W5,Settlement,Order #74529,2024-05-18,Settlement for Basmati Rice
Wheat,81.29,45,2024-02-25,affiliate,toys,3500.87,32992,Emily Brown,Pending,Out for Delivery,W8,Settlement,Order #32992,2024-02-25,Settlement for Wheat
Soap,304.5,10,2024-05-07,affiliate,home,3527.11,68661,Carlos Gomez,Paid,Cancelled,W1,Settlement,Order #68661,2024-05-07,Settlement for Soap
Wheat,409.64,20,2024-05-19,vip,cleaning,8674.21,70684,David Kim,Failed,On Hold,W5,Cancelled,Order #70684,2024-05-19,Cancelled for Wheat
Sugar,227.05,26,2024-03-11,returning,electronics,6660.0,42238,Jane Smith,Failed,Shipping,W5,Settlement,Order #42238,2024-03-11,Settlement for Sugar
Toothpaste,23.77,27,2024-04-06,regular,home,757.12,98421,Lucas Rossi,Paid,Shipping,W3,Settlement,Order #98421,2024-04-06,Settlement for Toothpaste
Soap,269.75,50,2024-04-17,returning,personal care,15638.24,26880,Fatima Zahra,Refunded,Cancelled,W9,Promotion,Order #26880,2024-04-17,Promotion for Soap
Milk,260.14,13,2024-03-30,returning,personal care,2861.68,47780,Anna Ivanova,Unpaid,Returned,W8,Settlement,Order #47780,2024-03-30,Settlement for Milk
Cooking Oil,75.25,27,2024-03-06,guest,home,2008.82,28099,Jane Smith,Refunded,On Hold,W1,Cancelled,Order #28099,2024-03-06,Cancelled for Cooking Oil
Milk,352.2,38,2024-02-04,regular,personal care,11684.48,58063,Emily Brown,Pending,Returned,W9,Cancelled,Order #58063,2024-02-04,Cancelled for Milk
Biscuits,157.91,10,2024-05-05,employee,electronics,1408.07,21755,David Kim,Partial,Returned,W8,Cancelled,Order #21755,2024-05-05,Cancelled for Biscuits
Bathroom Essentials,269.0,12,2024-03-27,regular,home,3105.07,44117,Anna Ivanova,Failed,Processing,W5,Returned,Order #44117,2024-03-27,Returned for Bathroom Essentials
Wheat,229.22,41,2024-02-23,regular,toys,9213.53,69226,John Doe,Processing,Shipping,W7,Reminder,Order #69226,2024-02-23,Reminder for Wheat
Tea,145.48,36,2024-01-16,guest,toys,5781.55,29451,Lucas Rossi,Refunded,Out for Delivery,W7,Delayed,Order #29451,2024-01-16,Delayed for Tea
Cooking Oil,194.42,4,2024-06-13,guest,home,888.58,56677,Priya Patel,Paid,Delivered,W7,Reminder,Order #56677,2024-06-13,Reminder for Cooking Oil
Biscuits,493.46,41,2024-04-07,regular,personal care,19926.15,85089,Priya Patel,Unpaid,Returned,W1,Delivered,Order #85089,2024-04-07,Delivered for Biscuits
