product_name,price,quantity_sold,date,customer_type,category,sales,order_id,customer,payment,status,week,notification_type,notification_item,notification_date,notification_details
Juice,231.06,43,2024-04-23,wholesale,personal care,9753.96,87611,Carlos Gomez,Refunded,Returned,W2,Settlement,Order #87611,2024-04-23,Settlement for Juice
Biscuits,246.27,11,2024-02-19,regular,toys,3040.48,78270,Wei Chen,Partial,Delivered,W2,Promotion,Order #78270,2024-02-19,Promotion for Biscuits
Bathroom Essentials,251.64,1,2024-04-24,new,personal care,270.76,57148,Lucas Rossi,Paid,Cancelled,W6,Returned,Order #57148,2024-04-24,Returned for Bathroom Essentials
Snacks,180.28,49,2024-04-24,employee,electronics,10350.39,42146,Emily Brown,Unpaid,Out for Delivery,W1,Settlement,Order #42146,2024-04-24,Settlement for Snacks
Basmati Rice,326.81,33,2024-03-01,guest,stationery,10761.84,86050,Carlos Gomez,Partial,Returned,W5,Returned,Order #86050,2024-03-01,Returned for Basmati Rice
Sugar,346.25,11,2024-01-13,employee,home,4446.74,65420,Lucas Rossi,Failed,Processing,W5,Promotion,Order #65420,2024-01-13,Promotion for Sugar
Wheat,51.94,47,2024-05-21,returning,personal care,2280.24,79758,Priya Patel,Partial,Delivered,W1,Promotion,Order #79758,2024-05-21,Promotion for Wheat
Cooking Oil,14.25,32,2024-02-17,employee,cleaning,375.93,45172,John Doe,Failed,Processing,W8,Promotion,Order #45172,2024-02-17,Promotion for Cooking Oil
Salt,189.48,44,2024-05-13,affiliate,stationery,8923.76,46278,Anna Ivanova,Failed,Delivered,W9,Info,Order #46278,2024-05-13,Info for Salt
Sugar,194.93,46,2024-05-31,wholesale,electronics,9863.26,83132,Sofia Garcia,Partial,Delivered,W2,Info,Order #83132,2024-05-31,Info for Sugar
Toothpaste,279.5,15,2024-06-13,guest,cleaning,4937.17,65881,Jane Smith,Pending,Out for Delivery,W8,Returned,Order #65881,2024-06-13,Returned for Toothpaste
Biscuits,104.57,41,2024-05-30,employee,stationery,4886.62,85827,Mohammed Ali,Refunded,Delivered,W2,Reminder,Order #85827,2024-05-30,Reminder for Biscuits
Snacks,97.24,49,2024-04-01,guest,cleaning,5439.18,30133,Priya Patel,Refunded,Shipping,W3,Reminder,Order #30133,2024-04-01,Reminder for Snacks
Coffee,211.25,21,2024-02-07,guest,home,4451.58,37971,Lucas Rossi,Pending,Returned,W5,Promotion,Order #37971,2024-02-07,Promotion for Coffee
Juice,64.48,27,2024-05-18,regular,cleaning,1610.57,41177,Carlos Gomez,Refunded,Shipping,W9,Reminder,Order #41177,2024-05-18,Reminder for Juice
Soap,162.91,40,2024-05-19,new,electronics,6153.45,52403,Sara Lee,Paid,On Hold,W7,Info,Order #52403,2024-05-19,Info for Soap
Coffee,391.88,41,2024-04-01,returning,personal care,16879.12,79932,Priya Patel,Processing,Shipping,W6,Info,Order #79932,2024-04-01,Info for Coffee
Coffee,122.07,38,2024-01-22,employee,beverage,4786.7,31927,John Doe,Failed,On Hold,W8,Settlement,Order #31927,2024-01-22,Settlement for Coffee
Shampoo,44.91,40,2024-04-06,wholesale,personal care,1708.8,24695,John Doe,Refunded,Returned,W7,Info,Order #24695,2024-04-06,Info for Shampoo
Sugar,418.09,8,2024-04-11,returning,electronics,3834.62,46362,Priya Patel,Failed,Processing,W2,Shipped,Order #46362,2024-04-11,Shipped for Sugar
Tea,333.31,3,2024-06-16,returning,toys,856.74,49596,Anna Ivanova,Pending,Shipping,W9,Info,Order #49596,2024-06-16,Info for Tea
Cooking Oil,117.64,16,2024-05-24,wholesale,beverage,1990.89,32816,Carlos Gomez,Pending,Returned,W3,Delayed,Order #32816,2024-05-24,Delayed for Cooking Oil
Toothpaste,91.85,31,2024-02-11,returning,electronics,3031.59,69196,Leslie Alexander,Paid,Delivered,W1,Delivered,Order #69196,2024-02-11,Delivered for Toothpaste
Soap,298.54,39,2024-03-15,employee,beverage,12146.06,86858,Sara Lee,Unpaid,Shipping,W7,Settlement,Order #86858,2024-03-15,Settlement for Soap
Biscuits,203.39,4,2024-05-11,wholesale,stationery,948.86,92197,Fatima Zahra,Unpaid,Shipping,W5,Reminder,Order #92197,2024-05-11,Reminder for Biscuits
Tea,346.27,25,2024-05-06,wholesale,food,8291.31,96825,Wei Chen,Failed,Out for Delivery,W4,Cancelled,Order #96825,2024-05-06,Cancelled for Tea
Cooking Oil,491.26,18,2024-05-31,new,food,8905.9,94364,Leslie Alexander,Refunded,On Hold,W5,Promotion,Order #94364,2024-05-31,Promotion for Cooking Oil
Bathroom Essentials,438.22,21,2024-01-24,returning,clothing,7783.3,44625,Leslie Alexander,Failed,Delivered,W3,Delivered,Order #44625,2024-01-24,Delivered for Bathroom Essentials
Soap,443.42,5,2024-04-30,vip,toys,2089.56,33024,Leslie Alexander,Paid,Out for Delivery,W8,Delayed,Order #33024,2024-04-30,Delayed for Soap
Tea,252.46,48,2024-02-05,affiliate,beverage,14502.18,45057,Leslie Alexander,Partial,Returned,W9,Settlement,Order #45057,2024-02-05,Settlement for Tea
Soap,12.55,49,2024-04-18,affiliate,toys,585.45,99392,Emily Brown,Failed,Delivered,W1,Delivered,Order #99392,2024-04-18,Delivered for Soap
Cooking Oil,75.19,24,2024-06-19,affiliate,beverage,1695.71,33979,Sofia Garcia,Partial,Returned,W2,Returned,Order #33979,2024-06-19,Returned for Cooking Oil
Basmati Rice,143.01,11,2024-01-04,regular,clothing,1667.45,34448,Jane Smith,Processing,Cancelled,W4,Delayed,Order #34448,2024-01-04,Delayed for Basmati Rice
Juice,34.16,8,2024-02-12,employee,beverage,239.48,72816,Anna Ivanova,Processing,Shipping,W8,Delayed,Order #72816,2024-02-12,Delayed for Juice
Soap,429.77,26,2024-05-17,new,personal care,11409.1,53306,Sara Lee,Failed,Delivered,W2,Delivered,Order #53306,2024-05-17,Delivered for Soap
Salt,261.56,7,2024-01-02,wholesale,electronics,1662.45,83437,Anna Ivanova,Partial,Cancelled,W3,Shipped,Order #83437,2024-01-02,Shipped for Salt
Sugar,333.34,47,2024-01-29,employee,clothing,18196.25,35093,Anna Ivanova,Processing,Shipping,W6,Reminder,Order #35093,2024-01-29,Reminder for Sugar
Sugar,48.5,20,2024-06-01,guest,beverage,1099.8,45333,David Kim,Unpaid,On Hold,W9,Info,Order #45333,2024-06-01,Info for Sugar
Soap,239.54,30,2024-04-04,wholesale,clothing,6815.61,68417,Leslie Alexander,Pending,Cancelled,W1,Promotion,Order #68417,2024-04-04,Promotion for Soap
Tea,314.58,32,2024-03-10,guest,electronics,11013.72,63273,Lucas Rossi,Processing,Delivered,W6,Info,Order #63273,2024-03-10,Info for Tea
Sugar,402.63,35,2024-05-28,affiliate,beverage,12616.37,99087,Jane Smith,Unpaid,Cancelled,W7,Promotion,Order #99087,2024-05-28,Promotion for Sugar
Wheat,492.68,15,2024-01-16,guest,stationery,6279.03,69170,Priya Patel,Unpaid,Shipping,W4,Delayed,Order #69170,2024-01-16,Delayed for Wheat
Bathroom Essentials,24.99,11,2024-04-17,new,toys,234.25,48917,Emily Brown,Refunded,Cancelled,W2,Returned,Order #48917,2024-04-17,Returned for Bathroom Essentials
Biscuits,317.58,2,2024-02-20,wholesale,beverage,560.47,84774,Sara Lee,Failed,Cancelled,W2,Info,Order #84774,2024-02-20,Info for Biscuits
Juice,337.72,22,2024-06-18,returning,electronics,6247.01,46195,Emily Brown,Failed,Delivered,W4,Reminder,Order #46195,2024-06-18,Reminder for Juice
Shampoo,269.17,31,2024-03-08,returning,cleaning,8418.44,48729,Lucas Rossi,Processing,On Hold,W8,Settlement,Order #48729,2024-03-08,Settlement for Shampoo
Salt,25.53,47,2024-05-05,affiliate,electronics,1012.84,76882,Leslie Alexander,Pending,Cancelled,W5,Reminder,Order #76882,2024-05-05,Reminder for Salt
Tea,124.15,8,2024-06-01,guest,cleaning,1173.85,26622,Leslie Alexander,Paid,Out for Delivery,W6,Promotion,Order #26622,2024-06-01,Promotion for Tea
Toothpaste,274.12,21,2024-01-10,affiliate,toys,5732.26,69291,Sara Lee,Failed,On Hold,W2,Delivered,Order #69291,2024-01-10,Delivered for Toothpaste
Soap,440.58,26,2024-06-17,employee,stationery,10616.81,41690,Fatima Zahra,Partial,Processing,W9,Returned,Order #41690,2024-06-17,Returned for Soap
Juice,52.11,9,2024-05-26,guest,home,388.69,98014,Fatima Zahra,Paid,Delivered,W6,Settlement,Order #98014,2024-05-26,Settlement for Juice
Wheat,483.69,17,2024-03-23,guest,toys,6611.64,51870,Priya Patel,Failed,Out for Delivery,W8,Shipped,Order #51870,2024-03-23,Shipped for Wheat
Juice,339.36,48,2024-05-13,guest,stationery,16439.87,96408,Carlos Gomez,Paid,Out for Delivery,W8,Reminder,Order #96408,2024-05-13,Reminder for Juice
Salt,65.81,16,2024-01-09,new,home,977.49,49485,Fatima Zahra,Unpaid,Shipping,W6,Info,Order #49485,2024-01-09,Info for Salt
Milk,204.5,19,2024-02-07,wholesale,food,4621.37,55453,Carlos Gomez,Paid,Delivered,W7,Delayed,Order #55453,2024-02-07,Delayed for Milk
Bathroom Essentials,455.37,2,2024-04-25,employee,personal care,1013.85,86127,Wei Chen,Unpaid,Cancelled,W8,Delayed,Order #86127,2024-04-25,Delayed for Bathroom Essentials
Cooking Oil,38.4,6,2024-05-21,wholesale,clothing,187.85,79080,Emily Brown,Paid,Delivered,W4,Returned,Order #79080,2024-05-21,Returned for Cooking Oil
Basmati Rice,262.77,5,2024-01-23,guest,food,1273.88,98916,Anna Ivanova,Failed,Out for Delivery,W9,Reminder,Order #98916,2024-01-23,Reminder for Basmati Rice
Toothpaste,226.81,28,2024-05-23,guest,toys,6080.65,93150,Jane Smith,Paid,Out for Delivery,W9,Settlement,Order #93150,2024-05-23,Settlement for Toothpaste
Cooking Oil,384.03,34,2024-03-12,vip,food,13365.74,60909,Emily Brown,Failed,Cancelled,W9,Cancelled,Order #60909,2024-03-12,Cancelled for Cooking Oil
Wheat,292.02,10,2024-02-14,employee,food,2937.91,90817,Wei Chen,Refunded,Out for Delivery,W9,Settlement,Order #90817,2024-02-14,Settlement for Wheat
Coffee,443.38,13,2024-03-28,vip,cleaning,4739.16,58850,Priya Patel,Failed,Processing,W9,Reminder,Order #58850,2024-03-28,Reminder for Coffee
Tea,212.82,31,2024-04-29,regular,toys,7035.34,33982,Sara Lee,Unpaid,Cancelled,W4,Returned,Order #33982,2024-04-29,Returned for Tea
Basmati Rice,250.03,27,2024-06-19,regular,toys,7901.37,30072,Mohammed Ali,Processing,Out for Delivery,W6,Delayed,Order #30072,2024-06-19,Delayed for Basmati Rice
Juice,414.89,6,2024-06-02,affiliate,cleaning,2876.35,84220,Lucas Rossi,Refunded,Delivered,W5,Cancelled,Order #84220,2024-06-02,Cancelled for Juice
Snacks,389.71,25,2024-02-21,vip,beverage,8184.12,71011,Sofia Garcia,Unpaid,Processing,W4,Delayed,Order #71011,2024-02-21,Delayed for Snacks
Coffee,22.7,20,2024-01-06,wholesale,food,406.52,56374,Tom M�ller,Paid,Cancelled,W9,Settlement,Order #56374,2024-01-06,Settlement for Coffee
Biscuits,370.45,47,2024-06-11,new,clothing,14139.11,98584,Emily Brown,Unpaid,On Hold,W3,Settlement,Order #98584,2024-06-11,Settlement for Biscuits
Shampoo,434.01,14,2024-02-16,new,cleaning,6914.61,80674,Sofia Garcia,Unpaid,Processing,W9,Reminder,Order #80674,2024-02-16,Reminder for Shampoo
Snacks,119.43,23,2024-04-02,wholesale,personal care,3074.94,90684,Wei Chen,Pending,Processing,W4,Reminder,Order #90684,2024-04-02,Reminder for Snacks
Snacks,396.35,20,2024-03-18,returning,personal care,7198.24,46220,Fatima Zahra,Failed,Returned,W9,Cancelled,Order #46220,2024-03-18,Cancelled for Snacks
Salt,430.5,39,2024-06-25,regular,electronics,19870.58,41040,John Doe,Refunded,Delivered,W5,Promotion,Order #41040,2024-06-25,Promotion for Salt
Milk,478.28,6,2024-06-17,wholesale,electronics,2708.8,51569,Sara Lee,Paid,Shipping,W7,Delivered,Order #51569,2024-06-17,Delivered for Milk
Salt,339.5,18,2024-04-14,new,home,6554.36,86151,Tom M�ller,Processing,On Hold,W2,Cancelled,Order #86151,2024-04-14,Cancelled for Salt
Juice,422.4,2,2024-06-29,guest,cleaning,889.75,57518,Priya Patel,Paid,Returned,W7,Cancelled,Order #57518,2024-06-29,Cancelled for Juice
Coffee,426.7,10,2024-03-10,employee,clothing,4340.39,68453,Leslie Alexander,Unpaid,Processing,W1,Settlement,Order #68453,2024-03-10,Settlement for Coffee
Juice,23.65,44,2024-03-09,wholesale,personal care,1136.06,58858,Lucas Rossi,Paid,Processing,W3,Delayed,Order #58858,2024-03-09,Delayed for Juice
Wheat,22.76,23,2024-02-14,regular,beverage,454.09,65250,Carlos Gomez,Pending,Out for Delivery,W3,Shipped,Order #65250,2024-02-14,Shipped for Wheat
Soap,365.19,25,2024-02-02,returning,cleaning,10636.68,88618,David Kim,Partial,Returned,W9,Promotion,Order #88618,2024-02-02,Promotion for Soap
Soap,107.8,6,2024-02-24,affiliate,beverage,651.53,49390,Jane Smith,Pending,Shipping,W6,Cancelled,Order #49390,2024-02-24,Cancelled for Soap
Soap,378.49,42,2024-01-13,vip,home,15821.03,92726,Sofia Garcia,Processing,Out for Delivery,W6,Cancelled,Order #92726,2024-01-13,Cancelled for Soap
Shampoo,403.66,2,2024-01-01,wholesale,electronics,728.81,68407,Wei Chen,Partial,Returned,W2,Returned,Order #68407,2024-01-01,Returned for Shampoo
Soap,309.16,36,2024-05-28,guest,personal care,11916.21,70489,Emily Brown,Processing,Shipping,W2,Shipped,Order #70489,2024-05-28,Shipped for Soap
Coffee,400.31,23,2024-03-23,affiliate,toys,10780.52,59695,Sofia Garcia,Unpaid,On Hold,W9,Reminder,Order #59695,2024-03-23,Reminder for Coffee
Wheat,188.34,17,2024-04-09,employee,personal care,3713.5,65913,Sara Lee,Unpaid,Delivered,W9,Reminder,Order #65913,2024-04-09,Reminder for Wheat
Soap,411.65,42,2024-01-21,affiliate,beverage,20562.68,93690,Carlos Gomez,Refunded,Cancelled,W4,Cancelled,Order #93690,2024-01-21,Cancelled for Soap
Biscuits,25.31,4,2024-03-05,new,beverage,104.65,67034,Emily Brown,Partial,Out for Delivery,W8,Shipped,Order #67034,2024-03-05,Shipped for Biscuits
Biscuits,198.92,15,2024-05-24,new,home,3239.42,82388,Leslie Alexander,Refunded,Processing,W4,Returned,Order #82388,2024-05-24,Returned for Biscuits
Soap,334.84,47,2024-04-02,guest,beverage,16677.89,63142,Fatima Zahra,Partial,Delivered,W8,Returned,Order #63142,2024-04-02,Returned for Soap
Wheat,95.56,8,2024-05-20,affiliate,electronics,722.89,76270,Priya Patel,Unpaid,On Hold,W4,Cancelled,Order #76270,2024-05-20,Cancelled for Wheat
Snacks,166.88,46,2024-01-31,employee,beverage,6922.43,41270,Wei Chen,Refunded,Cancelled,W4,Delivered,Order #41270,2024-01-31,Delivered for Snacks
Milk,294.36,21,2024-06-04,wholesale,home,6093.21,34730,Sara Lee,Unpaid,Processing,W3,Cancelled,Order #34730,2024-06-04,Cancelled for Milk
Coffee,464.45,27,2024-02-07,new,electronics,11081.05,85060,Jane Smith,Partial,Shipping,W4,Settlement,Order #85060,2024-02-07,Settlement for Coffee
Toothpaste,357.57,6,2024-01-22,new,stationery,1961.91,84138,Carlos Gomez,Processing,Cancelled,W4,Delivered,Order #84138,2024-01-22,Delivered for Toothpaste
Tea,36.57,14,2024-06-22,wholesale,beverage,502.64,90669,Jane Smith,Failed,Cancelled,W3,Shipped,Order #90669,2024-06-22,Shipped for Tea
Snacks,297.85,23,2024-05-04,guest,cleaning,7336.33,31937,Jane Smith,Processing,Returned,W5,Cancelled,Order #31937,2024-05-04,Cancelled for Snacks
Milk,19.46,46,2024-03-26,regular,food,721.39,39399,Tom M�ller,Unpaid,Cancelled,W1,Promotion,Order #39399,2024-03-26,Promotion for Milk
Milk,235.78,22,2024-04-29,new,toys,6126.69,65607,Jane Smith,Partial,Returned,W8,Cancelled,Order #65607,2024-04-29,Cancelled for Milk
Wheat,131.15,18,2024-02-09,wholesale,clothing,2312.69,99890,Mohammed Ali,Unpaid,Processing,W2,Returned,Order #99890,2024-02-09,Returned for Wheat
Biscuits,140.89,32,2024-03-19,regular,clothing,5351.23,81435,Fatima Zahra,Paid,Processing,W6,Returned,Order #81435,2024-03-19,Returned for Biscuits
Basmati Rice,228.04,44,2024-03-13,new,personal care,9430.28,63341,Leslie Alexander,Processing,Shipping,W5,Returned,Order #63341,2024-03-13,Returned for Basmati Rice
Bathroom Essentials,11.2,38,2024-06-08,guest,electronics,477.22,77977,Carlos Gomez,Refunded,Shipping,W5,Delayed,Order #77977,2024-06-08,Delayed for Bathroom Essentials
Soap,245.81,36,2024-06-23,affiliate,stationery,9269.45,63624,Sara Lee,Processing,Cancelled,W5,Reminder,Order #63624,2024-06-23,Reminder for Soap
Tea,64.5,1,2024-02-16,affiliate,stationery,76.7,67781,David Kim,Refunded,Processing,W6,Delivered,Order #67781,2024-02-16,Delivered for Tea
Snacks,318.16,14,2024-02-15,employee,stationery,4074.46,88705,Sofia Garcia,Pending,On Hold,W6,Delayed,Order #88705,2024-02-15,Delayed for Snacks
Bathroom Essentials,406.66,26,2024-04-02,regular,cleaning,8834.24,87522,Sara Lee,Partial,Processing,W5,Cancelled,Order #87522,2024-04-02,Cancelled for Bathroom Essentials
Biscuits,161.91,28,2024-04-15,new,beverage,4431.61,98411,Leslie Alexander,Refunded,Cancelled,W3,Delivered,Order #98411,2024-04-15,Delivered for Biscuits
Basmati Rice,127.08,48,2024-03-04,regular,cleaning,6643.23,71248,Lucas Rossi,Unpaid,Cancelled,W3,Cancelled,Order #71248,2024-03-04,Cancelled for Basmati Rice
Cooking Oil,256.26,32,2024-01-22,vip,home,8749.54,29967,Tom M�ller,Unpaid,On Hold,W3,Shipped,Order #29967,2024-01-22,Shipped for Cooking Oil
Juice,323.19,16,2024-03-31,guest,home,5984.83,71080,Lucas Rossi,Partial,Out for Delivery,W1,Settlement,Order #71080,2024-03-31,Settlement for Juice
Toothpaste,451.38,19,2024-01-19,regular,electronics,7709.58,43247,Tom M�ller,Failed,Out for Delivery,W3,Returned,Order #43247,2024-01-19,Returned for Toothpaste
Cooking Oil,478.74,48,2024-06-15,new,electronics,22873.64,93868,Carlos Gomez,Failed,On Hold,W4,Delayed,Order #93868,2024-06-15,Delayed for Cooking Oil
Soap,310.6,4,2024-06-10,vip,clothing,1174.29,33429,Sofia Garcia,Unpaid,Shipping,W8,Delivered,Order #33429,2024-06-10,Delivered for Soap
Snacks,207.51,2,2024-03-23,vip,electronics,477.41,69319,Sara Lee,Paid,Processing,W4,Info,Order #69319,2024-03-23,Info for Snacks
Salt,434.82,28,2024-04-17,guest,food,12749.02,98553,Fatima Zahra,Processing,Returned,W6,Info,Order #98553,2024-04-17,Info for Salt
Snacks,423.25,6,2024-01-26,affiliate,toys,2832.28,41632,Mohammed Ali,Refunded,On Hold,W5,Cancelled,Order #41632,2024-01-26,Cancelled for Snacks
Basmati Rice,52.77,12,2024-01-18,wholesale,cleaning,565.71,54550,Jane Smith,Refunded,Out for Delivery,W5,Info,Order #54550,2024-01-18,Info for Basmati Rice
Coffee,305.4,50,2024-02-01,guest,electronics,17656.0,89227,John Doe,Unpaid,Out for Delivery,W1,Settlement,Order #89227,2024-02-01,Settlement for Coffee
Salt,412.64,21,2024-05-18,guest,food,7490.18,53104,Jane Smith,Partial,On Hold,W3,Delayed,Order #53104,2024-05-18,Delayed for Salt
Sugar,84.08,4,2024-03-19,guest,food,385.93,99059,Sofia Garcia,Paid,Delivered,W1,Cancelled,Order #99059,2024-03-19,Cancelled for Sugar
Shampoo,260.98,35,2024-01-10,vip,electronics,7606.33,39315,Mohammed Ali,Pending,Cancelled,W2,Info,Order #39315,2024-01-10,Info for Shampoo
